orderdate,productcode,ordernumber,initial_qnty_in_stock,quantityordered,product_sold_so_far,updatedStock,are_we_going_to_fulfill_next_order
2004-12-02,S32_3207,10350,8601,27,784,7817,yes
2004-12-15,S32_3207,10359,8601,22,806,7795,yes
2005-01-23,S32_3207,10371,8601,30,836,7765,yes
2005-02-22,S32_3207,10383,8601,44,880,7721,yes
2005-03-15,S32_3207,10394,8601,30,910,7691,yes
2005-05-05,S32_3207,10413,8601,24,934,7667,yes
2003-01-29,S32_3522,10103,814,45,45,769,yes
2003-03-26,S32_3522,10113,814,23,68,746,yes
2003-05-28,S32_3522,10126,814,26,94,720,yes
2003-07-24,S32_3522,10140,814,28,122,692,yes
2003-09-19,S32_3522,10150,814,49,171,643,yes
2003-10-21,S32_3522,10164,814,49,220,594,yes
2003-11-06,S32_3522,10175,814,29,249,565,yes
2003-11-13,S32_3522,10183,814,49,298,516,yes
2003-11-25,S32_3522,10194,814,39,337,477,yes
2003-12-05,S32_3522,10206,814,36,373,441,yes
2004-02-04,S32_3522,10217,814,39,412,402,yes
2004-03-11,S32_3522,10229,814,30,442,372,yes
2004-05-04,S32_3522,10245,814,44,486,328,yes
2004-06-15,S32_3522,10258,814,20,506,308,yes
2004-07-19,S32_3522,10270,814,21,527,287,yes
2004-08-19,S32_3522,10281,814,36,563,251,yes
2004-09-08,S32_3522,10291,814,32,595,219,yes
2004-10-11,S32_3522,10304,814,36,631,183,yes
2004-10-22,S32_3522,10313,814,34,665,149,yes
2004-11-01,S32_3522,10348,814,31,696,118,yes
2004-11-05,S32_3522,10324,814,48,744,70,yes
2004-11-18,S32_3522,10333,814,33,777,37,yes
2004-12-10,S32_3522,10358,814,36,813,1,no
2005-01-20,S32_3522,10370,814,25,838,-24,no
2005-02-17,S32_3522,10382,814,48,886,-72,no
2005-03-11,S32_3522,10393,814,31,917,-103,no
2005-05-01,S32_3522,10411,814,27,944,-130,no
2005-05-31,S32_3522,10424,814,44,988,-174,no
2003-02-17,S32_4289,10106,136,33,33,103,yes
2003-04-29,S32_4289,10120,136,29,62,74,yes
2003-06-27,S32_4289,10133,136,49,111,25,yes
2003-08-13,S32_4289,10144,136,20,131,5,no
2003-10-09,S32_4289,10157,136,28,159,-23,no
2003-10-28,S32_4289,10168,136,31,190,-54,no
2003-11-11,S32_4289,10179,136,24,214,-78,no
2003-11-15,S32_4289,10187,136,31,245,-109,no
2003-12-01,S32_4289,10200,136,27,272,-136,no
2004-01-12,S32_4289,10210,136,39,311,-175,no
2004-02-20,S32_4289,10223,136,20,331,-195,no
2004-04-02,S32_4289,10235,136,34,365,-229,no
2004-05-11,S32_4289,10250,136,50,415,-279,no
2004-06-24,S32_4289,10262,136,40,455,-319,no
2004-07-23,S32_4289,10275,136,28,483,-347,no
2004-08-21,S32_4289,10284,136,50,533,-397,no
2004-09-16,S32_4289,10297,136,28,561,-425,no
2004-10-15,S32_4289,10308,136,46,607,-471,no
2004-11-01,S32_4289,10316,136,24,631,-495,no
2004-11-12,S32_4289,10328,136,24,655,-519,no
2004-11-24,S32_4289,10340,136,39,694,-558,no
2004-12-04,S32_4289,10353,136,40,734,-598,no
2004-12-17,S32_4289,10361,136,49,783,-647,no
2005-02-03,S32_4289,10375,136,44,827,-691,no
2005-03-03,S32_4289,10388,136,35,862,-726,no
2005-03-30,S32_4289,10398,136,22,884,-748,no
2005-04-03,S32_4289,10401,136,62,946,-810,no
2005-05-10,S32_4289,10416,136,26,972,-836,no
2003-03-03,S32_4485,10108,3341,31,31,3310,yes
2003-05-07,S32_4485,10121,3341,25,56,3285,yes
2003-07-02,S32_4485,10135,3341,30,86,3255,yes
2003-08-25,S32_4485,10145,3341,27,113,3228,yes
2003-10-10,S32_4485,10159,3341,23,136,3205,yes
2003-11-04,S32_4485,10169,3341,34,170,3171,yes
2003-11-11,S32_4485,10180,3341,22,192,3149,yes
2003-11-19,S32_4485,10190,3341,42,234,3107,yes
2003-12-02,S32_4485,10202,3341,31,265,3076,yes
2004-01-15,S32_4485,10211,3341,37,302,3039,yes
2004-02-21,S32_4485,10224,3341,30,332,3009,yes
2004-04-05,S32_4485,10237,3341,27,359,2982,yes
2004-05-26,S32_4485,10252,3341,25,384,2957,yes
2004-06-30,S32_4485,10264,3341,34,418,2923,yes
2004-08-02,S32_4485,10276,3341,38,456,2885,yes
2004-08-27,S32_4485,10285,3341,26,482,2859,yes
2004-09-30,S32_4485,10299,3341,38,520,2821,yes
2004-10-15,S32_4485,10309,3341,50,570,2771,yes
2004-11-03,S32_4485,10319,3341,22,592,2749,yes
2004-11-17,S32_4485,10331,3341,32,624,2717,yes
2004-11-24,S32_4485,10341,3341,31,655,2686,yes
2004-12-07,S32_4485,10355,3341,40,695,2646,yes
2005-01-07,S32_4485,10365,3341,22,717,2624,yes
2005-02-03,S32_4485,10375,3341,41,758,2583,yes
2005-03-04,S32_4485,10390,3341,45,803,2538,yes
2005-04-08,S32_4485,10403,3341,45,848,2493,yes
2005-05-16,S32_4485,10418,3341,50,898,2443,yes
2003-02-17,S50_1341,10106,7062,39,39,7023,yes
2003-04-29,S50_1341,10120,7062,49,88,6974,yes
2003-06-27,S50_1341,10133,7062,27,115,6947,yes
2003-08-10,S50_1341,10143,7062,34,149,6913,yes
2003-10-08,S50_1341,10156,7062,20,169,6893,yes
2003-10-28,S50_1341,10168,7062,48,217,6845,yes
2003-11-11,S50_1341,10179,7062,34,251,6811,yes
2003-11-15,S50_1341,10187,7062,41,292,6770,yes
2003-12-01,S50_1341,10199,7062,29,321,6741,yes
2004-01-12,S50_1341,10210,7062,43,364,6698,yes
2004-02-20,S50_1341,10223,7062,41,405,6657,yes
2004-04-02,S50_1341,10235,7062,41,446,6616,yes
2004-05-11,S50_1341,10250,7062,36,482,6580,yes
2004-06-24,S50_1341,10262,7062,49,531,6531,yes
2004-07-23,S50_1341,10275,7062,38,569,6493,yes
2004-08-21,S50_1341,10284,7062,33,602,6460,yes
2004-09-15,S50_1341,10296,7062,26,628,6434,yes
2004-10-15,S50_1341,10308,7062,47,675,6387,yes
2004-11-01,S50_1341,10316,7062,34,709,6353,yes
2004-11-12,S50_1341,10328,7062,34,743,6319,yes
2004-11-24,S50_1341,10340,7062,40,783,6279,yes
2004-12-04,S50_1341,10353,7062,40,823,6239,yes
2004-12-17,S50_1341,10361,7062,33,856,6206,yes
2005-02-03,S50_1341,10375,7062,49,905,6157,yes
2005-03-03,S50_1341,10388,7062,27,932,6130,yes
2005-03-30,S50_1341,10398,7062,49,981,6081,yes
2005-04-03,S50_1341,10401,7062,56,1037,6025,yes
2005-05-10,S50_1341,10416,7062,37,1074,5988,yes
2003-01-31,S50_1392,10104,1016,33,33,983,yes
2003-04-04,S50_1392,10115,1016,27,60,956,yes
2003-06-03,S50_1392,10127,1016,46,106,910,yes
2003-08-01,S50_1392,10141,1016,44,150,866,yes
2003-09-21,S50_1392,10151,1016,26,176,840,yes
2003-10-22,S50_1392,10165,1016,48,224,792,yes
2003-11-06,S50_1392,10176,1016,23,247,769,yes
2003-11-14,S50_1392,10184,1016,45,292,724,yes
2003-11-25,S50_1392,10195,1016,49,341,675,yes
2003-12-09,S50_1392,10207,1016,28,369,647,yes
2004-02-12,S50_1392,10220,1016,37,406,610,yes
2004-03-15,S50_1392,10230,1016,34,440,576,yes
2004-05-05,S50_1392,10246,1016,22,462,554,yes
2004-06-15,S50_1392,10259,1016,29,491,525,yes
2004-07-20,S50_1392,10271,1016,34,525,491,yes
2004-08-20,S50_1392,10282,1016,38,563,453,yes
2004-09-08,S50_1392,10292,1016,41,604,412,yes
2004-10-13,S50_1392,10305,1016,42,646,370,yes
2004-10-22,S50_1392,10314,1016,28,674,342,yes
2004-11-05,S50_1392,10325,1016,38,712,304,yes
2004-11-20,S50_1392,10336,1016,23,735,281,yes
2004-12-02,S50_1392,10350,1016,31,766,250,yes
2004-12-15,S50_1392,10359,1016,46,812,204,yes
2005-01-23,S50_1392,10371,1016,48,860,156,yes
2005-02-22,S50_1392,10383,1016,29,889,127,yes
2005-03-17,S50_1392,10395,1016,46,935,81,yes
2005-05-03,S50_1392,10412,1016,26,961,55,yes
2005-05-31,S50_1392,10425,1016,18,979,37,yes
2003-01-31,S50_1514,10104,1645,32,32,1613,yes
2003-04-16,S50_1514,10117,1645,21,53,1592,yes
2003-06-03,S50_1514,10127,1645,46,99,1546,yes
2003-08-08,S50_1514,10142,1645,42,141,1504,yes
2003-09-28,S50_1514,10153,1645,31,172,1473,yes
2003-10-22,S50_1514,10165,1645,38,210,1435,yes
2003-11-06,S50_1514,10176,1645,38,248,1397,yes
2003-11-14,S50_1514,10185,1645,20,268,1377,yes
2003-11-26,S50_1514,10196,1645,46,314,1331,yes
2004-01-02,S50_1514,10208,1645,30,344,1301,yes
2004-02-12,S50_1514,10220,1645,30,374,1271,yes
2004-03-15,S50_1514,10230,1645,43,417,1228,yes
2004-05-05,S50_1514,10247,1645,49,466,1179,yes
2004-06-16,S50_1514,10260,1645,21,487,1158,yes
2004-07-20,S50_1514,10272,1645,43,530,1115,yes
2004-08-20,S50_1514,10282,1645,37,567,1078,yes
2004-09-08,S50_1514,10292,1645,35,602,1043,yes
2004-10-14,S50_1514,10306,1645,34,636,1009,yes
2004-10-22,S50_1514,10314,1645,38,674,971,yes
2004-11-05,S50_1514,10325,1645,44,718,927,yes
2004-11-21,S50_1514,10337,1645,21,739,906,yes
2004-12-02,S50_1514,10350,1645,44,783,862,yes
2004-12-15,S50_1514,10359,1645,25,808,837,yes
2005-01-26,S50_1514,10372,1645,24,832,813,yes
2005-02-22,S50_1514,10383,1645,38,870,775,yes
2005-03-17,S50_1514,10395,1645,45,915,730,yes
2005-05-05,S50_1514,10413,1645,51,966,679,yes
2003-03-03,S50_4713,10108,600,34,34,566,yes
2003-05-07,S50_4713,10121,600,44,78,522,yes
2003-07-02,S50_4713,10135,600,44,122,478,yes
2003-08-25,S50_4713,10145,600,38,160,440,yes
2003-10-10,S50_4713,10159,600,31,191,409,yes
2003-11-04,S50_4713,10169,600,48,239,361,yes
2003-11-11,S50_4713,10180,600,21,260,340,yes
2003-11-19,S50_4713,10190,600,40,300,300,yes
2003-12-02,S50_4713,10202,600,40,340,260,yes
2004-01-15,S50_4713,10211,600,40,380,220,yes
2004-02-21,S50_4713,10224,600,50,430,170,yes
2004-04-05,S50_4713,10237,600,20,450,150,yes
2004-05-26,S50_4713,10252,600,48,498,102,yes
2004-06-30,S50_4713,10264,600,47,545,55,yes
2004-08-02,S50_4713,10276,600,21,566,34,no
2004-08-27,S50_4713,10285,600,39,605,-5,no
2004-09-30,S50_4713,10299,600,44,649,-49,no
2004-10-15,S50_4713,10309,600,28,677,-77,no
2004-11-03,S50_4713,10319,600,45,722,-122,no
2004-11-17,S50_4713,10331,600,20,742,-142,no
2004-11-24,S50_4713,10341,600,38,780,-180,no
2004-12-09,S50_4713,10356,600,26,806,-206,no
2005-01-07,S50_4713,10365,600,44,850,-250,no
2005-02-03,S50_4713,10375,600,49,899,-299,no
2005-03-04,S50_4713,10390,600,22,921,-321,no
2005-04-08,S50_4713,10403,600,31,952,-352,no
2005-05-16,S50_4713,10418,600,40,992,-392,no
2003-02-11,S700_1138,10105,1897,41,41,1856,yes
2003-04-28,S700_1138,10119,1897,25,66,1831,yes
2003-06-12,S700_1138,10129,1897,31,97,1800,yes
2003-08-08,S700_1138,10142,1897,41,138,1759,yes
2003-09-28,S700_1138,10153,1897,43,181,1716,yes
2003-10-23,S700_1138,10167,1897,43,224,1673,yes
2003-11-07,S700_1138,10177,1897,24,248,1649,yes
2003-11-14,S700_1138,10185,1897,21,269,1628,yes
2003-11-26,S700_1138,10197,1897,23,292,1605,yes
2004-01-02,S700_1138,10208,1897,38,330,1567,yes
2004-02-19,S700_1138,10222,1897,31,361,1536,yes
2004-03-29,S700_1138,10233,1897,36,397,1500,yes
2004-05-07,S700_1138,10248,1897,36,433,1464,yes
2004-06-17,S700_1138,10261,1897,34,467,1430,yes
2004-07-21,S700_1138,10273,1897,21,488,1409,yes
2004-08-20,S700_1138,10283,1897,45,533,1364,yes
2004-09-10,S700_1138,10295,1897,26,559,1338,yes
2004-10-14,S700_1138,10306,1897,50,609,1288,yes
2004-10-29,S700_1138,10315,1897,41,650,1247,yes
2004-11-09,S700_1138,10326,1897,39,689,1208,yes
2004-11-23,S700_1138,10339,1897,22,711,1186,yes
2004-12-02,S700_1138,10350,1897,46,757,1140,yes
2004-12-16,S700_1138,10360,1897,32,789,1108,yes
2005-01-31,S700_1138,10373,1897,44,833,1064,yes
2005-02-28,S700_1138,10385,1897,25,858,1039,yes
2005-03-23,S700_1138,10396,1897,39,897,1000,yes
2005-05-06,S700_1138,10414,1897,37,934,963,yes
2003-02-17,S700_1691,10106,5841,31,31,5810,yes
2003-04-29,S700_1691,10120,5841,47,78,5763,yes
2003-06-27,S700_1691,10133,5841,24,102,5739,yes
2003-08-10,S700_1691,10143,5841,36,138,5703,yes
2003-10-08,S700_1691,10156,5841,48,186,5655,yes
2003-10-28,S700_1691,10168,5841,28,214,5627,yes
2003-11-11,S700_1691,10179,5841,23,237,5604,yes
2003-11-15,S700_1691,10187,5841,34,271,5570,yes
2003-12-01,S700_1691,10199,5841,48,319,5522,yes
2004-01-12,S700_1691,10210,5841,21,340,5501,yes
2004-02-20,S700_1691,10223,5841,25,365,5476,yes
2004-04-02,S700_1691,10235,5841,25,390,5451,yes
2004-05-11,S700_1691,10250,5841,31,421,5420,yes
2004-06-24,S700_1691,10262,5841,40,461,5380,yes
2004-07-23,S700_1691,10275,5841,32,493,5348,yes
2004-08-21,S700_1691,10284,5841,24,517,5324,yes
2004-09-15,S700_1691,10296,5841,42,559,5282,yes
2004-10-15,S700_1691,10308,5841,21,580,5261,yes
2004-11-01,S700_1691,10316,5841,34,614,5227,yes
2004-11-12,S700_1691,10328,5841,27,641,5200,yes
2004-11-24,S700_1691,10340,5841,30,671,5170,yes
2004-12-04,S700_1691,10353,5841,39,710,5131,yes
2004-12-17,S700_1691,10361,5841,20,730,5111,yes
2005-02-03,S700_1691,10375,5841,37,767,5074,yes
2005-03-03,S700_1691,10388,5841,46,813,5028,yes
2005-03-30,S700_1691,10398,5841,47,860,4981,yes
2005-04-03,S700_1691,10401,5841,11,871,4970,yes
2005-05-10,S700_1691,10416,5841,23,894,4947,yes
2003-02-11,S700_1938,10105,737,29,29,708,yes
2003-04-16,S700_1938,10117,737,38,67,670,yes
2003-06-06,S700_1938,10128,737,32,99,638,yes
2003-08-08,S700_1938,10142,737,43,142,595,yes
2003-09-28,S700_1938,10153,737,31,173,564,yes
2003-10-21,S700_1938,10166,737,29,202,535,yes
2003-11-07,S700_1938,10177,737,31,233,504,yes
2003-11-14,S700_1938,10185,737,30,263,474,yes
2003-11-26,S700_1938,10196,737,50,313,424,yes
2004-01-02,S700_1938,10208,737,40,353,384,yes
2004-02-18,S700_1938,10221,737,23,376,361,yes
2004-03-20,S700_1938,10232,737,26,402,335,yes
2004-05-07,S700_1938,10248,737,40,442,295,yes
2004-06-16,S700_1938,10260,737,33,475,262,yes
2004-07-21,S700_1938,10273,737,21,496,241,yes
2004-08-20,S700_1938,10282,737,43,539,198,yes
2004-09-09,S700_1938,10293,737,29,568,169,yes
2004-10-14,S700_1938,10306,737,38,606,131,yes
2004-10-22,S700_1938,10314,737,23,629,108,yes
2004-11-10,S700_1938,10327,737,20,649,88,yes
2004-11-21,S700_1938,10337,737,36,685,52,yes
2004-12-02,S700_1938,10350,737,28,713,24,no
2004-12-16,S700_1938,10360,737,26,739,-2,no
2005-01-26,S700_1938,10372,737,44,783,-46,no
2005-02-23,S700_1938,10384,737,49,832,-95,no
2005-03-28,S700_1938,10397,737,32,864,-127,no
2005-05-06,S700_1938,10414,737,34,898,-161,no
2003-02-17,S700_2047,10106,3501,30,30,3471,yes
2003-04-28,S700_2047,10119,3501,29,59,3442,yes
2003-06-16,S700_2047,10131,3501,22,81,3420,yes
2003-08-10,S700_2047,10143,3501,26,107,3394,yes
2003-10-06,S700_2047,10155,3501,32,139,3362,yes
2003-10-23,S700_2047,10167,3501,29,168,3333,yes
2003-11-08,S700_2047,10178,3501,34,202,3299,yes
2003-11-14,S700_2047,10186,3501,24,226,3275,yes
2003-11-26,S700_2047,10197,3501,24,250,3251,yes
2004-01-09,S700_2047,10209,3501,33,283,3218,yes
2004-02-19,S700_2047,10222,3501,26,309,3192,yes
2004-03-30,S700_2047,10234,3501,29,338,3163,yes
2004-05-08,S700_2047,10249,3501,40,378,3123,yes
2004-06-24,S700_2047,10262,3501,44,422,3079,yes
2004-07-21,S700_2047,10274,3501,24,446,3055,yes
2004-08-20,S700_2047,10283,3501,20,466,3035,yes
2004-09-15,S700_2047,10296,3501,34,500,3001,yes
2004-10-14,S700_2047,10307,3501,34,534,2967,yes
2004-11-01,S700_2047,10316,3501,45,579,2922,yes
2004-11-12,S700_2047,10328,3501,41,620,2881,yes
2004-11-23,S700_2047,10339,3501,55,675,2826,yes
2004-12-03,S700_2047,10352,3501,23,698,2803,yes
2004-12-17,S700_2047,10361,3501,24,722,2779,yes
2005-01-31,S700_2047,10373,3501,32,754,2747,yes
2005-03-01,S700_2047,10386,3501,29,783,2718,yes
2005-03-30,S700_2047,10398,3501,36,819,2682,yes
2005-04-01,S700_2047,10400,3501,46,865,2636,yes
2005-05-09,S700_2047,10415,3501,32,897,2604,yes
2003-02-17,S700_2466,10106,9653,34,34,9619,yes
2003-04-29,S700_2466,10120,9653,24,58,9595,yes
2003-06-16,S700_2466,10131,9653,40,98,9555,yes
2003-08-10,S700_2466,10143,9653,26,124,9529,yes
2003-10-06,S700_2466,10155,9653,20,144,9509,yes
2003-10-28,S700_2466,10168,9653,31,175,9478,yes
2003-11-08,S700_2466,10178,9653,22,197,9456,yes
2003-11-15,S700_2466,10187,9653,44,241,9412,yes
2003-11-27,S700_2466,10198,9653,42,283,9370,yes
2004-01-12,S700_2466,10210,9653,26,309,9344,yes
2004-02-19,S700_2466,10222,9653,37,346,9307,yes
2004-04-02,S700_2466,10235,9653,38,384,9269,yes
2004-05-11,S700_2466,10250,9653,35,419,9234,yes
2004-06-24,S700_2466,10262,9653,33,452,9201,yes
2004-07-23,S700_2466,10275,9653,39,491,9162,yes
2004-08-21,S700_2466,10284,9653,45,536,9117,yes
2004-09-15,S700_2466,10296,9653,24,560,9093,yes
2004-10-15,S700_2466,10308,9653,35,595,9058,yes
2004-11-01,S700_2466,10316,9653,23,618,9035,yes
2004-11-12,S700_2466,10328,9653,37,655,8998,yes
2004-11-24,S700_2466,10340,9653,55,710,8943,yes
2004-12-03,S700_2466,10352,9653,49,759,8894,yes
2004-12-17,S700_2466,10361,9653,26,785,8868,yes
2005-02-03,S700_2466,10375,9653,33,818,8835,yes
2005-03-01,S700_2466,10386,9653,37,855,8798,yes
2005-03-30,S700_2466,10398,9653,22,877,8776,yes
2005-04-03,S700_2466,10401,9653,85,962,8691,yes
2005-05-10,S700_2466,10416,9653,22,984,8669,yes
2003-02-11,S700_2610,10105,7083,31,31,7052,yes
2003-04-28,S700_2610,10119,7083,38,69,7014,yes
2003-06-12,S700_2610,10129,7083,45,114,6969,yes
2003-08-10,S700_2610,10143,7083,31,145,6938,yes
2003-10-02,S700_2610,10154,7083,36,181,6902,yes
2003-10-23,S700_2610,10167,7083,46,227,6856,yes
2003-11-07,S700_2610,10177,7083,32,259,6824,yes
2003-11-14,S700_2610,10185,7083,39,298,6785,yes
2003-11-26,S700_2610,10197,7083,50,348,6735,yes
2004-01-02,S700_2610,10208,7083,46,394,6689,yes
2004-02-19,S700_2610,10222,7083,36,430,6653,yes
2004-03-29,S700_2610,10233,7083,29,459,6624,yes
2004-05-07,S700_2610,10248,7083,32,491,6592,yes
2004-06-17,S700_2610,10261,7083,44,535,6548,yes
2004-07-21,S700_2610,10273,7083,42,577,6506,yes
2004-08-20,S700_2610,10283,7083,47,624,6459,yes
2004-09-10,S700_2610,10295,7083,44,668,6415,yes
2004-10-14,S700_2610,10306,7083,43,711,6372,yes
2004-11-01,S700_2610,10316,7083,48,759,6324,yes
2004-11-10,S700_2610,10327,7083,21,780,6303,yes
2004-11-23,S700_2610,10339,7083,50,830,6253,yes
2004-12-02,S700_2610,10350,7083,29,859,6224,yes
2004-12-16,S700_2610,10360,7083,30,889,6194,yes
2005-01-31,S700_2610,10373,7083,41,930,6153,yes
2005-03-01,S700_2610,10386,7083,37,967,6116,yes
2005-03-28,S700_2610,10397,7083,22,989,6094,yes
2005-05-06,S700_2610,10414,7083,31,1020,6063,yes
2003-01-29,S700_2824,10103,6934,42,42,6892,yes
2003-04-01,S700_2824,10114,6934,42,84,6850,yes
2003-05-28,S700_2824,10126,6934,45,129,6805,yes
2003-07-24,S700_2824,10140,6934,36,165,6769,yes
2003-09-19,S700_2824,10150,6934,20,185,6749,yes
2003-10-21,S700_2824,10164,6934,39,224,6710,yes
2003-11-06,S700_2824,10175,6934,42,266,6668,yes
2003-11-13,S700_2824,10183,6934,23,289,6645,yes
2003-11-25,S700_2824,10194,6934,26,315,6619,yes
2003-12-05,S700_2824,10206,6934,33,348,6586,yes
2004-02-04,S700_2824,10217,6934,31,379,6555,yes
2004-03-11,S700_2824,10229,6934,50,429,6505,yes
2004-05-04,S700_2824,10245,6934,44,473,6461,yes
2004-06-15,S700_2824,10258,6934,45,518,6416,yes
2004-07-19,S700_2824,10270,6934,46,564,6370,yes
2004-08-19,S700_2824,10281,6934,27,591,6343,yes
2004-09-08,S700_2824,10291,6934,28,619,6315,yes
2004-10-11,S700_2824,10304,6934,40,659,6275,yes
2004-10-22,S700_2824,10313,6934,30,689,6245,yes
2004-11-01,S700_2824,10348,6934,32,721,6213,yes
2004-11-05,S700_2824,10324,6934,34,755,6179,yes
2004-11-20,S700_2824,10336,6934,46,801,6133,yes
2004-12-10,S700_2824,10358,6934,27,828,6106,yes
2005-01-23,S700_2824,10371,6934,34,862,6072,yes
2005-02-17,S700_2824,10382,6934,34,896,6038,yes
2005-03-11,S700_2824,10393,6934,21,917,6017,yes
2005-05-01,S700_2824,10411,6934,34,951,5983,yes
2005-05-31,S700_2824,10424,6934,46,997,5937,yes
2003-02-17,S700_2834,10106,7106,32,32,7074,yes
2003-04-29,S700_2834,10120,7106,24,56,7050,yes
2003-06-27,S700_2834,10133,7106,27,83,7023,yes
2003-08-25,S700_2834,10145,7106,20,103,7003,yes
2003-10-09,S700_2834,10157,7106,48,151,6955,yes
2003-10-28,S700_2834,10168,7106,36,187,6919,yes
2003-11-11,S700_2834,10179,7106,25,212,6894,yes
2003-11-18,S700_2834,10188,7106,29,241,6865,yes
2003-12-01,S700_2834,10200,7106,39,280,6826,yes
2004-01-12,S700_2834,10210,7106,25,305,6801,yes
2004-02-20,S700_2834,10223,7106,29,334,6772,yes
2004-04-02,S700_2834,10235,7106,25,359,6747,yes
2004-05-11,S700_2834,10250,7106,44,403,6703,yes
2004-06-28,S700_2834,10263,7106,47,450,6656,yes
2004-07-23,S700_2834,10275,7106,48,498,6608,yes
2004-08-27,S700_2834,10285,7106,45,543,6563,yes
2004-09-16,S700_2834,10297,7106,35,578,6528,yes
2004-10-15,S700_2834,10308,7106,31,609,6497,yes
2004-11-02,S700_2834,10318,7106,50,659,6447,yes
2004-11-12,S700_2834,10328,7106,33,692,6414,yes
2004-11-24,S700_2834,10340,7106,29,721,6385,yes
2004-12-04,S700_2834,10353,7106,48,769,6337,yes
2004-12-17,S700_2834,10361,7106,44,813,6293,yes
2005-02-03,S700_2834,10375,7106,25,838,6268,yes
2005-03-03,S700_2834,10388,7106,50,888,6218,yes
2005-03-30,S700_2834,10398,7106,23,911,6195,yes
2005-04-03,S700_2834,10401,7106,21,932,6174,yes
2005-05-10,S700_2834,10416,7106,41,973,6133,yes
2003-02-17,S700_3167,10106,551,44,44,507,yes
2003-04-29,S700_3167,10120,551,43,87,464,yes
2003-06-25,S700_3167,10132,551,36,123,428,yes
2003-08-10,S700_3167,10143,551,28,151,400,yes
2003-10-06,S700_3167,10155,551,43,194,357,yes
2003-10-28,S700_3167,10168,551,48,242,309,yes
2003-11-11,S700_3167,10179,551,39,281,270,yes
2003-11-15,S700_3167,10187,551,34,315,236,yes
2003-12-01,S700_3167,10199,551,38,353,198,yes
2004-01-12,S700_3167,10210,551,31,384,167,yes
2004-02-20,S700_3167,10223,551,26,410,141,yes
2004-04-02,S700_3167,10235,551,32,442,109,yes
2004-05-11,S700_3167,10250,551,44,486,65,yes
2004-06-24,S700_3167,10262,551,27,513,38,no
2004-07-23,S700_3167,10275,551,43,556,-5,no
2004-08-21,S700_3167,10284,551,25,581,-30,no
2004-09-15,S700_3167,10296,551,22,603,-52,no
2004-10-15,S700_3167,10308,551,21,624,-73,no
2004-11-01,S700_3167,10316,551,48,672,-121,no
2004-11-12,S700_3167,10328,551,33,705,-154,no
2004-11-24,S700_3167,10341,551,34,739,-188,no
2004-12-04,S700_3167,10353,551,43,782,-231,no
2004-12-17,S700_3167,10361,551,44,826,-275,no
2005-02-03,S700_3167,10375,551,44,870,-319,no
2005-03-01,S700_3167,10386,551,32,902,-351,no
2005-03-30,S700_3167,10398,551,29,931,-380,no
2005-04-03,S700_3167,10401,551,77,1008,-457,no
2005-05-10,S700_3167,10416,551,39,1047,-496,no
2003-02-11,S700_3505,10105,1956,39,39,1917,yes
2003-04-21,S700_3505,10118,1956,36,75,1881,yes
2003-06-12,S700_3505,10129,1956,42,117,1839,yes
2003-08-08,S700_3505,10142,1956,21,138,1818,yes
2003-09-28,S700_3505,10153,1956,50,188,1768,yes
2003-10-23,S700_3505,10167,1956,24,212,1744,yes
2003-11-07,S700_3505,10177,1956,44,256,1700,yes
2003-11-14,S700_3505,10185,1956,37,293,1663,yes
2003-11-26,S700_3505,10197,1956,27,320,1636,yes
2004-01-02,S700_3505,10208,1956,37,357,1599,yes
2004-02-19,S700_3505,10222,1956,38,395,1561,yes
2004-03-20,S700_3505,10232,1956,48,443,1513,yes
2004-05-07,S700_3505,10248,1956,30,473,1483,yes
2004-06-17,S700_3505,10261,1956,25,498,1458,yes
2004-07-21,S700_3505,10273,1956,40,538,1418,yes
2004-08-20,S700_3505,10283,1956,22,560,1396,yes
2004-09-10,S700_3505,10295,1956,34,594,1362,yes
2004-10-14,S700_3505,10306,1956,32,626,1330,yes
2004-10-29,S700_3505,10315,1956,31,657,1299,yes
2004-11-10,S700_3505,10327,1956,43,700,1256,yes
2004-11-21,S700_3505,10337,1956,31,731,1225,yes
2004-12-02,S700_3505,10350,1956,31,762,1194,yes
2004-12-16,S700_3505,10360,1956,35,797,1159,yes
2005-01-31,S700_3505,10373,1956,34,831,1125,yes
2005-03-01,S700_3505,10386,1956,45,876,1080,yes
2005-03-28,S700_3505,10397,1956,48,924,1032,yes
2005-05-06,S700_3505,10414,1956,28,952,1004,yes
2003-02-11,S700_3962,10105,5088,22,22,5066,yes
2003-04-16,S700_3962,10117,5088,45,67,5021,yes
2003-06-12,S700_3962,10129,5088,30,97,4991,yes
2003-08-08,S700_3962,10142,5088,38,135,4953,yes
2003-09-28,S700_3962,10153,5088,20,155,4933,yes
2003-10-23,S700_3962,10167,5088,28,183,4905,yes
2003-11-07,S700_3962,10177,5088,24,207,4881,yes
2003-11-14,S700_3962,10185,5088,22,229,4859,yes
2003-11-26,S700_3962,10197,5088,35,264,4824,yes
2004-01-02,S700_3962,10208,5088,33,297,4791,yes
2004-02-19,S700_3962,10222,5088,31,328,4760,yes
2004-03-20,S700_3962,10232,5088,35,363,4725,yes
2004-05-07,S700_3962,10248,5088,35,398,4690,yes
2004-06-17,S700_3962,10261,5088,50,448,4640,yes
2004-07-21,S700_3962,10273,5088,26,474,4614,yes
2004-08-20,S700_3962,10283,5088,38,512,4576,yes
